sentence_id,doc_id,actor,actor_type,context,date,post_chatgpt,sentence_text,annotator
e5daea27-63b9-4ae2-b0ad-29e28215c76f,aed6fc16-28e8-437d-aeee-9b8e944152b6,EU Commission,policymaker,policy,2024-06-13,1,"By improving prediction, optimising operations and resource allocation, and personalising digital solutions available for individuals and organisations, the use of AI can provide key competitive advantages to undertakings and support socially and environmentally beneficial outcomes, for example in healthcare, agriculture, food safety, education and training, media, sports, culture, infrastructure management, energy, transport and logistics, public services, security, justice, resource and energy efficiency, environmental monitoring, the conservation and restoration of biodiversity and ecosystems and climate change mitigation and adaptation.",A
406d04bf-a071-4899-bc16-501d7d2c03da,9ab68db5-f23d-4dcb-bdf0-f41dde1a54be,Demis Hassabis,individual,public,2025-07-23,1,"And then those people with the right skill sets to ride that wave will become incredibly valuable, those skills.",A
71ba83dc-4db8-4873-94a8-0d5ba4d06847,14a75be4-355a-46a0-ad27-1f906696e879,UK DSIT,policymaker,public,2025-09-04,1,"Buying off-the-shelf, from overseas.",A
bb2b42dc-9ef0-4554-879b-56fa0ee0ce3a,e47d2397-c781-4df4-a495-ccd7d9af5d4d,Sam Altman,individual,public,2024-03-18,1,Lex Fridman (00:23:21) You got to be careful with that.,A
7eea2317-5e0c-4e42-9a9e-8b1bcb1a9a26,ce052fa5-b5f8-4a35-b7ac-0d23de2804ae,Nvidia,company,commercial,2026-04-30,1,That assumption is now shifting.,A
48c8f85c-be46-4b35-b3d5-5730c40ec002,f985fef5-527a-41a4-91a9-2cc03d18de22,Anthropic,company,public,unknown,0,Engage or assist in an attempt to kill or disempower the vast majority of humanity or the human species as whole.,A
f68b5bd2-3e27-4fc5-a2f6-3b090e0fc231,9f013d89-713d-4bd7-ad0a-a4003de3a217,Jensen Huang,individual,public,2026-03-23,1,"And then when you consider it together, you know you have to make compromises because a system that achieves extremely low latency versus a cheap, a system that achieves very high throughput are architected fundamentally differently.",A
994fddaf-5c29-4e61-9ce4-4896db7b18a9,89483b7e-0726-44a0-9c37-5b69feecbebb,Dario Amodei,individual,commercial,2025-05-22,1,"We have also instituted a wider monitoring system including a bug bounty program focused on stress-testing our Constitutional Classifiers, offline classification systems, and threat intelligence partnerships to quickly identify and respond to potential universal jailbreaks that would enable CBRN misuse.",A
ae0289c0-8233-45ac-acdc-903881d60891,1dea4a0f-649f-4a0d-bbfc-acdbbeae1fdf,Microsoft,company,public,2026-01-23,1,The event crystallized Sand’s vision.,A
316d800f-4c24-4019-ba5d-e4f8e44c27ee,2fe121aa-1b29-4d13-bf16-7ab5f623d5e6,Dario Amodei,individual,commercial,2025-12-02,1,Top bar (“All Teams”) represents the overall distribution.,A
916090cb-d0ab-48cf-ae19-73e619e0f074,adee9b1e-f08a-4318-9fab-83287f193722,White House OSTP,policymaker,policy,2024-11-01,1,They are fighting for tax breaks for billionaires and big corporations—we are fighting to grow the middle class.,A
f6c0380f-8755-4c47-8b25-960c1ff84bde,6b5a7d54-4e6f-4455-b932-d054ba3a3305,Anthropic,company,commercial,2025-09-17,1,"However, the novelty of this approach (and the relative inscrutability of LLMs) necessitates the adoption of rigorous methodologies that guide researchers through this process, present the range of possible approaches, and clarify limitations that are not immediately apparent, but may, in some cases, render the use of LLMs impractical.",A
7450c051-8b16-4d13-9a33-6f76904b6769,e47d2397-c781-4df4-a495-ccd7d9af5d4d,Sam Altman,individual,public,2024-03-18,1,And it was this very confusing state.,A
c589a037-052e-4980-b2cd-2d012bff0785,71e258b4-43d2-4889-b5b9-96a1e079b6f9,OpenAI,company,policy,2025-01-14,1,"As part of this, thoughtful strategies and investment in infrastructure will be key to unlocking AI’s full potential and delivering its benefits responsibly.",A
d65f012c-ac2c-450d-a266-671509500bb5,13e4947e-1345-40e4-b3bc-51825f686f79,Mark Zuckerberg,individual,public,2026-04-29,1,But I think that there's no doubt about energy.,A
a9efb3b7-4081-40ca-a57c-a04d283761bf,fa530a80-52ef-44f0-b251-b0c2c17f7de6,Satya Nadella,individual,public,unknown,0,A $10 billion goal supported by agentic AI Walk around Leviâs global headquarters at Leviâs Plaza in San Francisco and the transformation is hard to miss.,A
86b7a330-a733-46fa-b405-8e80ff8e2527,facb9098-0b4f-4221-821e-0bf239a44b62,OpenAI,company,policy,2025-03-21,1,"We designed an external red teaming campaign that tested the model for resistance to jailbreaks, safe handling of real-world attack planning prompts, safe application in natural sciences, and broader topics like AI research and development capabilities.",A
246fe760-719a-44fe-af8b-82aa680d47a1,8501f028-f98a-4d81-803a-96aae20caba2,Jensen Huang,individual,commercial,2026-04-23,1,"Bottom left shows the real lidar point cloud, while bottom right shows the point cloud generated by LidarGen.",A
c718b17c-96b1-4823-9abd-316d21e5ac49,69b50415-ae8f-4810-9444-706ff8afde83,OpenAI,company,policy,2024-09-08,1,"By focusing their efforts on how well conversations were actually resolved, the team at Ada knew they could set a new standard in the customer service industry.",A
209cc8a6-497d-43a5-bd6a-6fcafed54845,a70e3846-ee80-4902-92e2-3290f9adde0f,EU Commission,policymaker,policy,2025-09-26,1,"After registration , eligible users can use any of the eTranslation tools (machine translation, summarisation, pseudo-anonymisation, briefing, speech transcription...) in the 24 official EU languages, plus Arabic, Chinese, Icelandic, Japanese, Norwegian Bokmål and Nynorsk, Russian, Turkish and Ukrainian.",A
04040806-a5f9-4acc-b22b-8554a48e7119,1faf7097-33a7-414a-a887-a7488bde8024,UK DSIT,policymaker,public,2024-08-27,1,"the UK is a country of makers and doers, people who spot technical and commercial opportunities and bring their value to the whole world.",A
8946328d-3e65-4d2e-ad2c-8be8cd670433,073093d4-3ff6-46f2-84d0-659600e402d4,Dario Amodei,individual,commercial,2025-09-15,1,This reflects the programmatic nature of API usage.,A
034b6574-69e7-48da-b36c-243e7b72de8b,0a90a700-add0-477a-a0c5-7eadd2d5e445,Google DeepMind,company,commercial,2025-07-21,1,"As we continue to conduct research and develop Backstory, weâre working closely with trusted testers, including content creators and expert information practitioners, who manage, organize and disseminate high quality information.",A
88ba5d37-01ca-489b-a4fc-a655c12ba41c,49ffd8be-5b0a-4b31-ba05-32ebf402851a,UK DSIT,policymaker,public,2024-09-12,1,"If I wanted to show people why science matters, I would point to places like that across our country.",A
8d40ec7f-109e-4fe4-bb96-df0845ea95e7,82a305ed-39eb-4645-955a-723d0fcafcb2,Dario Amodei,individual,commercial,2026-04-06,1,This significant expansion of our compute infrastructure will power our frontier Claude models and help us serve extraordinary demand from customers worldwide.,A
f12a1011-82fb-4ad6-b7d1-e4f822d1a445,3240d126-2256-4e9f-97a1-7425009c577b,Google DeepMind,company,commercial,2022-02-16,0,"For example, a control system needs to coordinate the tokamak's many magnetic coils and adjust the voltage on them thousands of times per second to ensure the plasma never touches the walls of the vessel, which would result in heat loss and possibly damage.",A
8497368b-f1d8-4e8f-b582-0224ebcb40b7,7df50d14-052b-4ae8-bbd9-ae368523719b,Dario Amodei,individual,public,2026-04-29,1,And so this is why atom works better than normal STD.,A
ae5b6df4-8c58-4f2d-a9f5-b86827469c80,c26411c6-cce6-4934-8516-94d1623ac711,White House OSTP,policymaker,policy,2025-01-20,1,"April 1, 2023 Apr 1 2023 Vice President Kamala Harris visits Zambia to discuss regional and global priorities, including our shared commitment to democracy, inclusive and sustainable economic growth, and food security.",A
12251859-b40e-4325-889e-a06d60c2729f,b8fbd76a-86c8-48fc-b2c5-a2b69cf897e7,Mark Zuckerberg,individual,commercial,2023-09-27,1,How are we making sure people know how to use the new features and understand their limitations?,A
430476cb-7ae1-40dd-826d-f0cf9ca0be08,b959b930-4cfa-4b47-8bf9-9b2325c15e1e,Microsoft,company,policy,2022-12-08,1,We recognize that additional time is needed to track performance against our growth metrics as well as follow that pipeline to partnership.,A
fba55b0f-8e37-4a6c-adf6-83d9c4047a4b,1dca29fc-b7a8-447f-91ea-74031705ae79,Dario Amodei,individual,public,2024-11-11,1,"Then IDEs are good for running particular things, organizing your code, measuring coverage of unit tests.",A
e65a752f-24fb-40e2-bbb8-d58a8780d048,81f09de0-94be-4026-b63c-151678aa4382,Google DeepMind,company,public,unknown,0,Ask a Techspert: What is vibe coding?,A
b569be42-b98d-42ba-a2e5-6215e339fce1,aed6fc16-28e8-437d-aeee-9b8e944152b6,EU Commission,policymaker,policy,2024-06-13,1,"Subject to the confidentiality provisions in Article 78, and with the agreement of the provider or prospective provider, the Commission and the Board shall be authorised to access the exit reports and shall take them into account, as appropriate, when exercising their tasks under this Regulation.",A
1353beca-2d83-43a2-bd2a-b4976f803eec,4e34b8c0-eb3d-4c58-8ec1-c3ed575fec78,Dario Amodei,individual,commercial,2025-07-09,1,"Together, they’ll build AI-powered projects—anything from an app to help their colleagues study and learn, to the next billion-dollar startup.",A
8ef45c74-bc49-4974-99c0-cf0707991002,b1864aea-c24b-47a1-a1e5-600a58496c53,Microsoft,company,public,2023-11-13,1,"Hailing from a small town, she’s built a successful career in the cybersecurity sector.",A
12668e3a-dc75-40fc-82d7-528129d8ff1b,16380606-b47c-41ec-a1a8-1aff6350a121,White House OSTP,policymaker,policy,2025-12-15,1,Watch Video »,A
0b4f2dd1-3338-4de0-9c68-46882ab064fe,607557b7-ec81-45c9-b077-629f062a8148,Demis Hassabis,individual,commercial,2020-02-10,0,One criticism of language modelling as a task for long-range reasoning is that models can capture a large portion of their predictions from the local context.,A
ac4fe3c2-95d7-4876-9220-96e65fdd9d54,4f1b337d-fcad-4b8b-b1fa-e4b60c60178d,Satya Nadella,individual,public,unknown,0,Â In software development : Work starts with AI.,A
d8f841d3-51d6-4002-8d7c-218e7310bf6d,7df50d14-052b-4ae8-bbd9-ae368523719b,Dario Amodei,individual,public,2026-04-29,1,That's the right set of questions to ask.,A
1f9836d7-54f3-4f2f-9fe3-83e29bfdec6e,55900b8f-20fd-4228-89b2-0a4b560f0a5e,OpenAI,company,commercial,2026-01-30,1,Whether and how the well-established phenomenon of latent learning in psychology can inform or emerge within LLMs' training remains largely unexplored.,A
c682ab23-3901-4c18-bdf2-f5c09f1d878a,49ffd8be-5b0a-4b31-ba05-32ebf402851a,UK DSIT,policymaker,public,2024-09-12,1,"In our national missions, I see an opportunity to build a long-term, strategic partnership in which we can both invest.",A
cfa9cb81-e66c-4591-855e-9a5806962fea,e7b873bd-05b5-4a4f-a4c2-09293e026706,Jensen Huang,individual,public,2026-04-29,1,The reason for that is because they know that I have the capacity to buy their supply and sell it through my downstream.,A
7a017545-82b4-4f27-bea1-ec7d67047a07,1dca29fc-b7a8-447f-91ea-74031705ae79,Dario Amodei,individual,public,2024-11-11,1,"If you just kind of eyeball the rate at which these capabilities are increasing, it does make you think that we’ll get there by 2026 or 2027.",A
cd29dc97-a942-43fe-8a06-cf45b70ee3c9,1769b37a-80e1-4181-b26e-595ffc2740cf,White House OSTP,policymaker,policy,2023-05-04,1,"With datasets and models growing larger and more complex, there is an urgent need for solutions that can scale with these larger systems.",A
50f39872-fc4b-4860-af63-ebcd2b9818cc,9d434184-eff6-4c01-abb7-ee766b3678b1,Demis Hassabis,individual,commercial,2020-10-12,0,Successor Options: An Option Discovery Framework for Reinforcement Learning.,A
fc107065-bbbf-4edb-90b4-8ceada3fa9a1,e1958bc1-d714-4296-bbe7-2c79a07f7cdd,Dario Amodei,individual,commercial,unknown,0,"It demonstrated significant improvements, outperforming Claude Sonnet 4.5 in heavy reasoning Q&A by 15 percentage points.",A
a33dbdcf-7f37-4f14-920c-679701dcb3bd,7e52a5cd-539f-4ab1-a257-917806ce256c,Microsoft,company,commercial,2025-07-07,1,"For those who are interested in CCF and would like to learn more about it, please visit our open source repository and our sample ACL applications .",A
88e4205c-2672-43c1-af04-732ae553e52c,e7b873bd-05b5-4a4f-a4c2-09293e026706,Jensen Huang,individual,public,2026-04-29,1,Nobody can demonstrate to me that any single platform in the world today has a better performance-TCO ratio.,A
a4869a1a-1451-421b-af76-9e210cc0a35a,1dca29fc-b7a8-447f-91ea-74031705ae79,Dario Amodei,individual,public,2024-11-11,1,"You can describe it as a statement about the activations of neurons, but it’s really about this property of directions having meaning.",A
04814634-91a5-4699-bbc0-f753e1a90763,062ec87d-3dd4-4964-9882-1cf521419dbd,Satya Nadella,individual,public,2026-04-29,1,"So, gaming has got a long history at the company, and we want to be in gaming for gaming's sake.",A
452a6ba9-b3b9-48a6-86a8-219806dfe6f7,1dca29fc-b7a8-447f-91ea-74031705ae79,Dario Amodei,individual,public,2024-11-11,1,It’s very frightening.,A
165c8111-5318-44f5-88f7-efa20f94a911,2f8cb928-3c7e-4688-8be6-ae33526af949,White House OSTP,policymaker,policy,2025-06-25,1,He interpreted it not as a threat but as a reminder that liberty requires vigilance.,A
c99845a4-e85f-46e5-85ef-f229aab38d6f,9e26db71-d602-4106-92ca-dff0a32f5f23,Microsoft,company,commercial,unknown,0,"Digital engineering Intelligent factories Resilient supply chains Connected customers Previous Next Previous Slide Next Slide Azure Compute Access cloud compute capacity, virtualization, and scale on demand.",A
7e017aef-087f-46db-aad8-ec84ab40db39,63f079a1-5199-47ee-a19e-9ecddac08130,Jensen Huang,individual,public,2025-03-18,1,Dynamo is where it all started.,A
a8c49957-1e81-436c-826e-0ba4922ff351,30c22acf-8875-4630-8f6e-cba020590de6,EU Commission,policymaker,policy,2025-10-21,1,"It will focus, in particular, on two priority areas: cancer care and healthcare in remote areas.",A
a9ca8b5c-ea7e-478d-be83-f25c1b50dcdc,a9fb2419-542f-4314-9352-b06bb5d8315d,Microsoft,company,policy,2022-06-22,0,"Using these new capabilities, we estimate that Russian cyber influence operations successfully increased the spread of Russian propaganda after the war began by 216 percent in Ukraine and 82 percent in the United States.",A
944d61d5-4ecf-41ef-b61a-05f0265be090,2f5863ff-60c3-4d5c-838d-810f20d4a2b7,Jensen Huang,individual,public,unknown,0,"The partnership is intended to accelerate deployment of large-scale AI factories by combining NVIDIA’s DSX AI factory architecture with IREN’s expertise across power, land, data centers, GPU deployment and infrastructure operations.",A
06fc57a3-d9ad-4165-a0fb-153c92256837,e7b873bd-05b5-4a4f-a4c2-09293e026706,Jensen Huang,individual,public,2026-04-29,1,"I actually don’t know what I think about whether it’s good to sell chips to China or not, but I like to play devil’s advocate against my guests.",A
9cdc7e2e-26bf-4c3c-9e2d-066db3e79c43,9838615c-2c5b-4351-a657-39828fc631a2,Sam Altman,individual,commercial,2014-06-29,0,"As a result, many talks are ineffective.",A
877e0d93-51ee-470c-9602-7949f4cc5df1,97ee7d08-6e66-4e4c-9717-977d5a00190d,White House OSTP,policymaker,policy,2022-10-21,0,"May 18, 2017. https://chicago.suntimes.com/2017/5/18/18386116/a-look-inside-the-watch-list-chicago-police-fought-to-keep-secret [iv] Jay Stanley.",A
64cdab16-b03a-4f75-ac20-588c25aeda7b,4c8660be-13ac-4260-b04a-5ab61aedbc95,Dario Amodei,individual,commercial,2025-12-09,1,"“With the powerful combination of Anthropic’s Claude capabilities and Accenture’s AI expertise and industry and function domain knowledge, organizations can embed AI everywhere responsibly and at speed—from software development to customer experience—to drive innovation, unlock new sources of growth and build their confidence to lead in the age of AI.” Introducing the Accenture Anthropic Business Group The new Accenture Anthropic Business Group makes Anthropic one of Accenture’s select strategic partners.",A
adc7839c-87ef-4a79-8b9c-32238a635192,85283d06-ee00-46d4-b806-8a971954a421,Microsoft,company,policy,2026-03-31,1,Today we are sharing news about important changes we are making in our cloud services offerings in the United Kingdom.,A
12fe27eb-80e7-45fc-8bb8-873ada42948a,dd773798-ae2e-44e2-8554-16de16a7824e,Dario Amodei,individual,commercial,2025-03-27,1,Why is this so confusing for the model?,A
5918e3fa-3267-450f-83e8-64294d3dd649,5be5faa7-1189-4dd9-a327-c7ff1e02800a,OpenAI,company,policy,2025-03-21,1,"âAny time you communicate with a business thatâs using Ada, your question is going to be fed through multiple turns of OpenAI's models, understanding it, reflecting on it, invoking tools, and bringing in knowledge until the answer is generated,â Gozzo explained.Â ""]}]]}]]}],[""$"",""p"",""1"",{""className"":""mb-sm last:mb-0"",""children"":[[""$"",""$14"",""0"",{""children"":[[""$"",""span"",""text-end-0"",{""children"":[""The previous version of Adaâs product had a 70% containment rate, but a 30% resolution rate.",A
3c6206ae-ceb8-424e-8fe1-468c385b98d8,581f27bd-e4b2-400c-abe6-88cfb11f8b90,White House OSTP,policymaker,policy,2025-01-19,1,"In 1953, the Biden family moved to Claymont, Delaware.",A
defa7983-8ceb-4545-8bdd-71522664976c,0d899718-d3a0-4ca0-b43a-c96f70c7fe7d,Dario Amodei,individual,commercial,2024-03-25,1,"We should ensure this is a well scoped, small set of tests, or else we’ll create regulatory burdens and increase the possibility of regulatory capture An effective balance of the assurance of safety with ease of administration of these tests When it comes to tests, we can already identify one area today where testing by third-parties seems helpful and draws on the natural strengths of governments: national security risks .",A
a8a45e79-d37b-4a53-8924-66244d8e5d8c,f7053165-fa04-454b-827c-b4824f449bc8,OpenAI,company,commercial,2025-04-16,1,""",""nodeType"":""text""}],""nodeType"":""paragraph""},{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""put the recipes on handwritten cards in front of each drink.",A
cc7875b1-6b3c-49dd-a1cb-67530d0df101,e7b873bd-05b5-4a4f-a4c2-09293e026706,Jensen Huang,individual,public,2026-04-29,1,The job of a radiologist is patient care.,A
21a18b42-f593-47f4-880b-30d35fa0f9d5,352381e6-1c30-421b-a747-3dee8a88b1c8,Anthropic,company,commercial,2025-11-02,1,"Among the 21 models with self-awareness, a consistent rationality hierarchy emerges: Self > Other AIs > Humans, with large AI attribution effects and moderate self-preferencing.",A
a75ca44c-4609-4fb1-bab7-fd0d25fabc96,e50c3674-fc2e-4acc-895a-f162e02f7ffc,Satya Nadella,individual,commercial,2012-01-20,0,"For more detail, read this press release on the Microsoft News Center .",A
7f8c9ef9-a193-40e2-894f-7ff6041cf0ea,b9d8aab4-b78f-41e0-8b27-dfa50aa25d82,OpenAI,company,commercial,2025-04-23,1,"set ( 0 , 5 , 10 ); 30 scene.",A
a5d5e818-8cb0-43c3-a0de-ad7fad388946,e7b873bd-05b5-4a4f-a4c2-09293e026706,Jensen Huang,individual,public,2026-04-29,1,"Jensen Huang First of all, they need to want to exist, and they come to ask us for help.",A
84ad3380-aec4-4924-9e60-9f7146d948e2,3fe2b8f2-0cde-4acf-93ca-e78051dc2625,OpenAI,company,commercial,2025-03-25,1,add (dirLight); 31 32 // Camera position 33 camera.,A
9b57681f-1bf6-44b5-b170-100e5e9983f6,a9a3cedd-4d69-4d1e-8000-cd1f03135b5a,OpenAI,company,commercial,2025-08-08,1,Thatâs why weâve built our most advanced image generator yet into GPTâ4o.,A
7502a059-c849-40f4-b097-3cdd6da2d215,02305170-3434-4299-a4ce-76f27f5eee25,UK DSIT,policymaker,policy,2023-06-06,1,The FAIRLY platform provides outcome-based explainability using industry standard post-hoc explainability methods such as SHAP and LIME.,A
69585e6c-ab84-44f2-8ec0-68f88b297ea7,062ec87d-3dd4-4964-9882-1cf521419dbd,Satya Nadella,individual,public,2026-04-29,1,"I think in models there is one dimension of, maybe there will be a few closed source, but there will definitely be an open source alternative, and the open-source alternative will actually make sure that the closed-source, winner-take-all is mitigated.",A
e3b0246b-b8a3-45de-8abd-cd13a9e3bea0,2a945414-1b5f-4b1d-8a0a-115f10969ef4,Microsoft,company,policy,2022-05-03,0,"However, substantial improvements in AI technology make plausible malicious software that is much more adaptive, stealthy, and intrusive.",A
6ec7ab5f-0457-402a-a067-b732951713ee,9f013d89-713d-4bd7-ad0a-a4003de3a217,Jensen Huang,individual,public,2026-03-23,1,"Jensen Huang (01:19:16) Well, the unit of computing used to be GPU to us.",A
75b19d80-c95a-4ec2-8cad-2e483dbdbf7b,e47d2397-c781-4df4-a495-ccd7d9af5d4d,Sam Altman,individual,public,2024-03-18,1,So maybe people are way more efficient at the job they do.,A
174a72f9-f38c-4039-9c95-293536c87867,d92d8a84-3ab0-4d16-8803-3ae9c6e3d394,OpenAI,company,commercial,2025-03-21,1,The artists in our early access group have helped us discover new uses for DALLÂ·E and have served as key voices as weâve made decisions about DALLÂ·EâsÂ features.,A
e52eb1be-490d-4ee5-b556-1721cf86042f,6d065eaa-75ce-4931-9a93-24396a4c2164,Google DeepMind,company,commercial,2016-12-22,0,"Sanjay Gautama Caldicott Guardian and Chief Clinical Information Officer at Imperial College Healthcare NHS Trust I am delighted that Imperial College Healthcare NHS Trust has partnered with DeepMind to provide nurses and doctors with digital tools to support them in delivering safe, high quality care to their patients.",A
10ffb660-da51-4050-b4b7-9c4454c9b084,97d3286b-949c-47bc-87bc-84dc14d79590,UK DSIT,policymaker,policy,2023-03-29,1,"For example, management systems, risk management, and quality standards161 can provide industry with good practices for the responsible development of AI systems.",A
7b7bddb5-91fd-41fd-b1f0-7d330c029708,800f7f4c-d698-467d-9890-d67456f2385b,White House OSTP,policymaker,policy,2024-12-02,1,"Jill and I are devastated and outraged to learn of the death of Omer Neutra, an American citizen, whose body Hamas has apparently been holding since they killed him during their brutal terrorist attack on October 7.",A
280867d6-b3cd-4909-884f-92c867d47ab5,9ab68db5-f23d-4dcb-bdf0-f41dde1a54be,Demis Hassabis,individual,public,2025-07-23,1,So there’s a whole experimental phase there which you can also get a lot of gains out.,A
799b7112-2bb6-4d5c-9d90-4541b6b92e2f,9761524f-abb1-448f-82d7-ffbef0d65759,EU Commission,policymaker,policy,2025-07-14,1,"The release of this blueprint launches a pilot phase during which a software solution for age verification will be tested and further customised in collaboration with Member States, online platforms and end-users.",A
4a565a1a-ef41-4d74-b6db-11cf85db0770,440ef42c-fe12-4f8f-8573-3bbf26adff36,White House OSTP,policymaker,policy,2024-11-14,1,"Further, SSBCI funds have already supported $1.2 billion in venture capital financing and it is expected that jurisdictions may support as many as 200 investment funds over the course of the SSBCI program.",A
282c749e-9db2-45b5-95bf-aebdf37b556f,3c7fb991-3440-4497-9b10-9cfe6fac3fa1,Microsoft,company,commercial,2026-04-29,1,Experiments and online deployment on Tencent Big Data platform show that SiriusHelper outperforms representative alternatives and reduces online ticket volume by 20.8\%.,A
68c28c8c-8078-4768-9f4b-74aa0e21b7e1,0ac74964-8c3a-45b5-8a3f-4d4c1ccd8e57,Demis Hassabis,individual,commercial,2017-11-22,0,"Although the training technique works well, we also need to add a few extra loss functions to guide the student towards the desired behaviour.",A
52dcf284-98a7-4f11-98ed-b0c45f3f75ca,e7b873bd-05b5-4a4f-a4c2-09293e026706,Jensen Huang,individual,public,2026-04-29,1,The idea is not that there is some key threshold of compute.,A
08b3f3fd-77ca-4bdd-a4bc-bec3cf3e5b2a,241b7b27-7bd1-48e2-a222-1c26f31f4c02,UK DSIT,policymaker,public,2026-04-28,1,"The UK is in a strong position to deal with these challenges, with both the internationally recognised National Cyber Security Centre ( NCSC ), and our AI Security Institute ( AISI ).",A
1f260d81-a682-4c18-8085-ecbb043033d4,214f4d28-acf5-4be2-b221-8626bbe237e4,Sam Altman,individual,commercial,2017-02-16,0,"We are planning to run a larger study than we originally intended, and we hope to start fundraising for it soon.",A
43faf59b-d897-4ca9-b3f3-dfeeef6f1788,0a85bca0-d24f-4220-aacf-5a21ab77993c,Satya Nadella,individual,policy,2026-01-13,1,"To manage that heat, datacenters historically relied upon evaporative cooling systems that drew on large volumes of water for cooling in hot weather.",A
a8d32078-b724-4e5c-bd6b-437cddc1c5b0,bde0e36c-dd20-4c44-bd13-10af3401f8c9,Microsoft,company,public,2025-11-07,1,"Villanova has 180 military-connected students out of a student population of 10,000.",A
d9f2a39a-aabc-4328-b224-c5714b1987bb,b2b64a3e-5940-47c0-8f13-6b922c754872,UK DSIT,policymaker,policy,2024-09-26,1,"Organisations can use the FairNow platform to identify which standards, laws, and regulations apply based on their AI adoption and manage the set of activities necessary to ensure compliance.",A
954b82f4-cc80-472b-a0f4-cb37b4dd4515,9ab68db5-f23d-4dcb-bdf0-f41dde1a54be,Demis Hassabis,individual,public,2025-07-23,1,"Well, look, I felt that it’s sort of a tradition, I think, of Nobel Prize lectures that you’re supposed to be a little bit provocative and I wanted to follow that tradition.",A
58f095d4-2498-4f57-95f0-c779e2589875,7dbd7646-5433-49f7-8461-51ec9c384ed7,OpenAI,company,policy,2025-11-07,1,"""]}]]}]]}],[""$"",""li"",""1"",{""className"":""mb-4xs last:mb-0"",""children"":[[""$"",""$17"","".$0"",{""children"":[[""$"",""span"",""text-end-0"",{""children"":[""Adoption for ""]}]]}],[""$"",""$L12"","".$1"",{""href"":""/index/introducing-codex/"",""className"":""text-primary-100 hover:text-primary-60 relative underline-offset-[0.25rem] decoration-1 underline"",""children"":[[""$"",""b"",""0"",{""children"":[""$"",""u"",null,{""className"":""decoration-1 underline-offset-[0.25rem]"",""children"":[[""$"",""span"",""text-end-0"",{""children"":[""Codex""]}]]}]}]]}],[""$"",""$17"","".$2"",{""children"":[[""$"",""span"",""text-end-0"",{""children"":["", our model for code generation, refactoring, and workflow automation has accelerated quicklyâusage is up ""]}]]}],[""$"",""b"","".$3"",{""children"":[[""$"",""span"",""text-end-0"",{""children"":[""10x since August""]}]]}],[""$"",""$17"","".$4"",{""children"":[[""$"",""span"",""text-end-0"",{""children"":["".",A
6eeb2125-6a05-429c-8999-6a4e72f22107,867b00e6-e2be-4d3e-9886-7810079a04c8,OpenAI,company,policy,2025-07-19,1,We will also support community-led research and innovation for using AI’s potential to advance the public good.,A
0cd7b9a3-2cc0-4ee3-9e10-de32842ebf9f,0cf5bc22-193a-451e-8dab-ec9ad9dad6ba,Microsoft,company,policy,2021-02-11,0,"Facebook said publicly that if the parliament passed the new law, it would stop Australian users from sharing news on its Facebook and Instagram platforms.",A
68d0a7f8-7a78-4642-914b-6134202e8b23,1c248d0f-eac2-495c-98f1-ee4ff49925b5,OpenAI,company,commercial,2025-09-09,1,"horse is galloping right where ocean meets the sky"",""file"":{""url"":""//images.ctfassets.net/kftzwdyauwt9/7mpwDbMvRinCinnROkjT1Y/37fa6456d29de5e5fea4a2e79f267a8f/ChatGPT_Image_Mar_24__2025__03_32_29_PM.png"",""details"":{""size"":2111004,""image"":{""width"":1536,""height"":1024}},""fileName"":""ChatGPT Image Mar 24, 2025, 03_32_29 PM.png"",""contentType"":""image/png""}},{""title"":""dyda3"",""description"":""A realistic underwater scene with dolphins swimming through the windows of an abandoned subway car, with bubbles and detailed water flow accurately simulated.",A
9169f33e-a306-473d-aafa-dad6b53d9a27,15d67300-51a1-41c0-865c-7cb8c3292b6a,Anthropic,company,commercial,2026-03-30,1,We additionally show that our method achieves much higher sample efficiency and discuss the qualitative differences that emerge from this design change.,A
aeb12040-baad-490a-bede-30c7261917cf,1dca29fc-b7a8-447f-91ea-74031705ae79,Dario Amodei,individual,public,2024-11-11,1,It still doesn’t.,A
f283ecfa-3c93-4dd1-98a0-146115a22e1a,b2b64a3e-5940-47c0-8f13-6b922c754872,UK DSIT,policymaker,policy,2024-09-26,1,Why we took this approach This approach makes it easier to break down complex laws and standards into actionable steps that organisations can follow to demonstrate compliance.,A
5e5e5906-5764-490a-8629-aeccdbf5189d,1dca29fc-b7a8-447f-91ea-74031705ae79,Dario Amodei,individual,public,2024-11-11,1,"AGI Lex Fridman (04:09:15) Anthropic may be the very company to develop a system that we definitively recognize as AGI, and you very well might be the person that talks to it, probably talks to it first.",A
79c58084-a0f3-490c-9492-274e57c8f2a6,f60d787d-a1e1-44d5-8c18-9f8a69a5bcc6,Meta AI,company,commercial,2026-02-09,1,"In fact, the report finds that generative AI alone can raise worker productivity by 8% and create over 35,000 innovation-driven jobs within the next five years.",A
588fa265-e87d-4cb4-86fe-a3d26dafa620,2c9e4401-d551-4865-b840-8cfbf8e34571,White House OSTP,policymaker,policy,2024-10-09,1,He is the third known Black man to be wrongfully arrested based on face recognition.,A
